id,url,name,age,role,compensation,source_excerpt,created_at,gender
3939,https://www.sec.gov/Archives/edgar/data/103595/000114036124044422/ny20036027x1_def14a.htm,Steven Crystal,68,Director,52500,"Steven Crystal has served as a Director since 2001 and has served as the Chairman of the Audit Committee from 2001 through 2016. Mr. Crystal has retail experience through his ownership in various retail businesses in Nevada, including a HONDA motorcycle dealership, a furniture store and formerly an ACE hardware store. Since 1980, Mr. Crystal has been a member of the New York Commodity Exchange and the New York Mercantile Exchange. He traded commodities as a floor broker on the exchange from 1980 through 1987. During his tenure with NYMEX and COMEX, he served as a member of the new products (creating the Crude Oil contract), finance, arbitration, and budgeting and planning committees. He still holds memberships with NYMEX and COMEX and continues to trade electronically. Between 2005 and 2009, Mr. Crystal served as a Commodity Trading Advisor and Commodity Pool Operator while he managed Crystal Investment Partners, L.P. a registered hedge fund with the National Futures Association and the Commodity Futures Trading Commission. In addition, Mr. Crystal owns and operates various residential and commercial properties through his numerous private family partnerships (located in NJ, NV, CA and UT). From 1998 through 2013, Mr. Crystal owned and operated 5 auto parts stores in Nevada and California under the A C Delco brand for General Motors, Inc. Since 2014, he has served as the President of the Homeowners Associations of Rancho Teresina in Scottsdale, Arizona. Since 2014, Mr. Crystal is licensed by the Nevada Gaming Control Board and the Nevada Gaming Commission, and was the Chairman of the Board and President of a start-up company formerly called Automated Cashless Systems, Inc. (now known as Cashless Holdings, Inc.) until its sale in 2021. Mr. Crystal also joined the Board of the International Center for Responsible Gaming in 2022. Currently, Mr. Crystal spends much of his time doing philanthropic work through the Crystal Family Charitable Foundation. He serves as Assistant Treasurer and member of the investment of finance committee for the Jewish National Fund and is a Board member and Chairman of the investment committee of Honor Health Foundation (formerly Scottsdale Health). Since 2022, Mr. Crystal is the managing General Partner of Off My Grid, LLC, a company developing a 300 mega-watt Solar Farm in southern Arizona, a Board Member of DCS, Inc., a company specializing in legacy social media digital keys and is the co-founder and managing member of Brave Bear Ventures, LLC, a venture capital fund.",2025-05-16 16:34:40.010153,male
3940,https://www.sec.gov/Archives/edgar/data/103595/000114036124044422/ny20036027x1_def14a.htm,Stephen F. Rooney,62,Director,50000,"Stephen F. Rooney has served as a Director since 2009. Mr. Rooney is Chief Credit Officer and a member of Orange Bank & Trust's senior management team after serving nine years in the same position with Unity Bank. Previous to these, he was a financial analyst with Standard & Poor’s asset-backed securities group and a corporate lending officer with CoreStates Bank where he focused on the retail industry, with a specialty in supermarket lending.",2025-05-16 16:34:40.010153,male
3941,https://www.sec.gov/Archives/edgar/data/103595/000114036124044422/ny20036027x1_def14a.htm,Prasad Pola,56,Director,50000,"Prasad Pola has a distinguished career spanning over two decades, encompassing key leadership roles across the retail, e-commerce, and healthcare sectors. Mr. Pola previously served as the Chief Technology Officer at Plated, a food-tech company acquired by Albertsons, where he led the product, engineering, data science and customer service teams. Prior to Plated, Mr. Pola held product and technology leadership roles at Amazon.com, Inc. subsidiary Quidsi, Provide Commerce and Tommy Hilfiger Corp.",2025-05-16 16:34:40.010153,male
3942,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Dr. Renee B. Booth,66,Independent Director,248202,"Dr. Renee B. Booth
66
2022
I / 2028
President, Leadership Solutions, Inc.
Leadership, Complementary Industry, Global, HR
✓
M

Mrs. Ruta Zandman received additional cash compensation of $150,000 in 2024 for her role as the director responsible for preserving the memory of the late Dr. Felix Zandman and the Company's corporate history.

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Dr. Renee B. Booth
$80,000
$168,202
$248,202",2025-05-16 16:34:40.82931,female
3943,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Dr. Michiko Kurahashi,65,Independent Director,238202,"Dr. Michiko Kurahashi
65
2022
I / 2028
Former Chief Marketing Officer, AXIS Capital; Adjunct Professor, New York University
Leadership, Complementary Industry, Global, Marketing
✓
M

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Dr. Michiko Kurahashi
$70,000
$168,202
$238,202",2025-05-16 16:34:40.82931,female
3944,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Joel Smejkal,58,President and CEO,0,"Joel Smejkal
58
2023
I / 2028
President and CEO, Vishay Intertechnology, Inc.
Leadership, Electronics Industry, Company, Global
M
M",2025-05-16 16:34:40.82931,male
3945,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Timothy V. Talbert,78,Independent Director,258202,"Timothy V. Talbert
78
2013
I / 2025
Retired Sr. VP Credit and Originations, LCA; Retired President, LCA Bank Corporation
Leadership, Finance, Compliance
✓
C

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Timothy V. Talbert
$90,000
$168,202
$258,202",2025-05-16 16:34:40.82931,male
3946,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Michael J. Cody,75,Independent Director,255202,"Michael J. Cody
75
2018
II / 2026
Retired VP - Corporate Development, Raytheon Company
Leadership, Complementary Industry, Finance, M&A
✓
M
M

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Michael J. Cody
$87,000
$168,202
$255,202",2025-05-16 16:34:40.82931,male
3947,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Dr. Abraham Ludomirski,73,Independent Director,263202,"Dr. Abraham Ludomirski
73
2003
II / 2026
Founder and Managing Director of Vitalife Fund
Leadership, Complementary Industry, Finance, Global
✓
C
M

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Dr. Abraham Ludomirski
$95,000
$168,202
$263,202",2025-05-16 16:34:40.82931,male
3948,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,John Malvisi,66,Independent Director,259202,"John Malvisi
66
2023
II / 2026
Retired Senior Audit Partner, Deloitte & Touche LLP
Leadership, Finance, M&A
✓
C(FE)

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

John Malvisi
$91,000
$168,202
$259,202",2025-05-16 16:34:40.82931,male
3949,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Raanan Zilberman,64,Independent Director,255202,"Raanan Zilberman
64
2017
II / 2026
Former President and CEO of multiple international companies
Leadership, Electronics Industry, Company, Global, M&A
✓
M
M

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Raanan Zilberman
$87,000
$168,202
$255,202",2025-05-16 16:34:40.82931,male
3950,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Marc Zandman,63,"Executive Chairman of the Board, Chief Business Development Officer",388202,"Marc Zandman
63
2001
III / 2027
Executive Chairman of the Board, Chief Business Development Officer, Vishay Intertechnology, Inc.
Leadership, Electronics Industry, Company, Global
C
C

Mrs. Ruta Zandman received additional cash compensation of $150,000 in 2024 for her role as the director responsible for preserving the memory of the late Dr. Felix Zandman and the Company's corporate history.

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Ruta Zandman
$220,000
$168,202
$388,202",2025-05-16 16:34:40.82931,male
3951,https://www.sec.gov/Archives/edgar/data/103730/000010373025000028/vishay_def14a.htm,Ruta Zandman,87,Private Stockholder,388202,"Ruta Zandman
87
2001
III / 2027
Private Stockholder
Leadership, Electronics Industry, Company, Global

Mrs. Ruta Zandman received additional cash compensation of $150,000 in 2024 for her role as the director responsible for preserving the memory of the late Dr. Felix Zandman and the Company's corporate history.

The following table provides information with respect to the compensation paid or provided to the Company's non-employee directors during 2024:

Ruta Zandman
$220,000
$168,202
$388,202",2025-05-16 16:34:40.82931,female
3952,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Cesar Conde,48,Independent Director,275018,"Cesar Conde  INDEPENDENT DIRECTOR Age: 48 Joined the Board: 2019 Board Committees: Audit TeCC Other Current Public Company Directorships: PepsiCo, Inc. Director Compensation for Fiscal 2022 Cesar Conde 100,000 175,018 0 275,018",2025-05-16 16:34:41.504737,male
3953,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Timothy P. Flynn,65,Independent Director,300550,"Timothy P. Flynn  INDEPENDENT DIRECTOR Age: 65 Joined the Board: 2012 Board Committees: Audit (Chair) TeCC Other Current Public Company Directorships: JPMorgan Chase & Co. UnitedHealth Group Incorporated Director Compensation for Fiscal 2022 Timothy P. Flynn 125,022 175,018 510 300,550",2025-05-16 16:34:41.504737,male
3954,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Sarah J. Friar,49,Independent Director,294991,"Sarah J. Friar  INDEPENDENT DIRECTOR Age: 49 Joined the Board: 2018 Board Committees: Audit SPFC (Chair) Other Current Public Company Directorships: Nextdoor Holdings, Inc. Director Compensation for Fiscal 2022 Sarah J. Friar 119,973 175,018 0 294,991",2025-05-16 16:34:41.504737,female
3955,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Carla A. Harris,59,Independent Director,275053,"Carla A. Harris  INDEPENDENT DIRECTOR Age: 59 Joined the Board: 2017 Board Committees: CMDC NGC SPFC Other Current Public Company Directorships: Cummins Inc. Director Compensation for Fiscal 2022 Carla A. Harris 100,035 175,018 0 275,053",2025-05-16 16:34:41.504737,female
3956,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Thomas W. Horton,60,Lead Independent Director,330018,"Thomas W. Horton  LEAD INDEPENDENT DIRECTOR Age: 60 Joined the Board: 2014 Board Committees: Audit Executive Committee NGC (Chair) SPFC Other Current Public Company Directorships: General Electric Company Director Compensation for Fiscal 2022 Thomas W. Horton 155,000 175,018 0 330,018",2025-05-16 16:34:41.504737,male
3957,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Marissa A. Mayer,46,Independent Director,274952,"Marissa A. Mayer  INDEPENDENT DIRECTOR Age: 46 Joined the Board: 2012 Board Committees: CMDC TeCC Other Current Public Company Directorships: None Director Compensation for Fiscal 2022 Marissa A. Mayer 99,934 175,018 0 274,952",2025-05-16 16:34:41.504737,female
3958,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,C. Douglas McMillon,55,President and CEO,0,C. Douglas McMillon  PRESIDENT AND CEO AND DIRECTOR Age: 55 Joined the Board: 2013 Board Committees: Executive Committee (Chair) Other Current Public Company Directorships: None C. Douglas McMillon is omitted from this table because he received compensation only as an associate of our company during fiscal 2022 and did not receive any additional compensation for his duties as a director.,2025-05-16 16:34:41.504737,male
3959,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Rob Walton,77,Director,275316,"S. Robson Walton  DIRECTOR Age: 77 Joined the Board: 1978 Board Committees: SPFC Executive Committee Other Current Public Company Directorships: None Director Compensation for Fiscal 2022 S. Robson Walton 100,000 175,018 298 275,316",2025-05-16 16:34:41.504737,male
3960,https://www.sec.gov/Archives/edgar/data/104169/000010416922000019/a2022proxystatement.htm,Greg Penner,52,Non-Executive Chairman,499927,"Gregory B. Penner NON-EXECUTIVE CHAIRMAN Age: 52 Joined the Board: 2008 Board Committees: Executive Committee Other Current Public Company Directorships: None Director Compensation for Fiscal 2022 Gregory B. Penner 212,479 287,448 0 499,927",2025-05-16 16:34:41.504737,male
