company_name,cikcode,director_name,software_background,start_date,end_date
LGL GROUP INC,61004,HANS WUNDERL,f,2010-11-15,2010-11-15
LGL GROUP INC,61004,HENDI SUSANTO,f,2016-04-29,2018-09-14
LGL GROUP INC,61004,HERVE FRANCOIS,f,2023-11-07,2024-10-07
LGL GROUP INC,61004,IVAN ARTEAGA,f,2019-09-30,2021-12-06
LGL GROUP INC,61004,JAMES ABEL,f,2011-07-07,2013-11-12
LGL GROUP INC,61004,JAMES W. TIVY,f,2023-11-07,2023-11-07
LGL GROUP INC,61004,JAVIER ROMERO,f,2007-07-17,2009-05-22
LGL GROUP INC,61004,JEREMIAH HEALY,t,2008-05-27,2009-05-22
LGL GROUP INC,61004,JOHN C. FERRARA,f,2005-04-22,2006-05-01
LGL GROUP INC,61004,JOHN MEGA,f,2020-12-14,2021-12-06
LGL GROUP INC,61004,KAAN ASLANSAN,t,2022-11-29,2024-10-07
LGL GROUP INC,61004,KUNI NAKAMURA,f,2007-07-17,2008-05-27
LGL GROUP INC,61004,LINDA BILES,f,2023-11-07,2023-11-07
LGL GROUP INC,61004,"LOUIS A. GUZZETTI, JR.",f,2001-04-20,2001-04-20
LGL GROUP INC,61004,MANJIT KALHA,f,2011-07-07,2024-10-07
LGL GROUP INC,61004,MARC GABELLI,f,2005-04-22,2016-04-29
LGL GROUP INC,61004,MARC J. GABELLI,f,2003-03-28,2024-10-07
LGL GROUP INC,61004,MARIO J. GABELLI,f,2001-04-20,2004-04-13
LGL GROUP INC,61004,MICHAEL CHIU,t,2010-11-15,2013-11-12
LGL GROUP INC,61004,MICHAEL FERRANTINO,f,2020-12-14,2023-11-07
LGL GROUP INC,61004,"MICHAEL J. FERRANTINO, JR.",f,2019-09-30,2024-10-07
LGL GROUP INC,61004,"MICHAEL J. FERRANTINO, SR.",f,2013-11-12,2018-09-14
LGL GROUP INC,61004,PATRICK HUVANE,f,2023-11-07,2023-11-07
LGL GROUP INC,61004,PATRICK J. GUARINO,f,2007-07-17,2015-08-18
LGL GROUP INC,61004,PAUL KAMINSKI,f,2010-11-15,2011-07-07
LGL GROUP INC,61004,PETER DAPUZZO,f,2007-07-17,2009-05-22
LGL GROUP INC,61004,RALPH R. PAPITTO,f,2001-04-20,2004-04-13
LGL GROUP INC,61004,RAYMOND H. KELLER,f,2002-04-01,2003-03-28
LGL GROUP INC,61004,RICHARD E. MCGRAIL,t,2002-04-01,2003-03-28
LGL GROUP INC,61004,ROBERT E. DOLAN,f,2001-04-20,2001-04-20
LGL GROUP INC,61004,ROBERT “ROB” LAPENTA,f,2020-12-14,2020-12-14
LGL GROUP INC,61004,ROBERT S. ZUCCARO,f,2010-11-15,2010-11-15
LGL GROUP INC,61004,TIMOTHY FOUFAS,f,2007-07-17,2024-10-07
LGL GROUP INC,61004,VINCENT ENRIGHT,f,2011-07-07,2013-11-12
LINCOLN ELECTRIC HOLDINGS INC,59527,BEN P. PATEL,t,2018-03-20,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,BONNIE J. FETCH,t,2025-03-20,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,BRIAN D. CHAMBERS,f,2022-03-18,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,CHRISTOPHER L. MAPES,f,2014-03-21,2022-03-18
LINCOLN ELECTRIC HOLDINGS INC,59527,CURTIS E. ESPELAND,t,2013-03-22,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,DAVID H. GUNNING,f,2013-03-22,2017-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,"GEORGE H. WALLS, JR.",f,2013-03-22,2017-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,G. RUSSELL LINCOLN,f,2013-03-22,2021-03-19
LINCOLN ELECTRIC HOLDINGS INC,59527,HELLENE S. RUNTAGH,f,2013-03-22,2022-03-18
LINCOLN ELECTRIC HOLDINGS INC,59527,"JOHN M. STROPKI, JR.",f,2013-03-22,2013-03-22
LINCOLN ELECTRIC HOLDINGS INC,59527,KATHRYN JO LINCOLN,f,2013-03-22,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,KELLYE L. WALKER,f,2021-03-19,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,MARC A. HOWZE,f,2025-03-20,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,MICHAEL F. HILTON,f,2016-03-21,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,N. JOY FALOTICO,f,2025-03-20,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,PATRICK P. GORIS,t,2019-03-22,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,PHILLIP J. MASON,f,2014-03-21,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,ROBERT J. KNOLL,f,2013-03-22,2013-03-22
LINCOLN ELECTRIC HOLDINGS INC,59527,STEPHEN G. HANKS,f,2013-03-22,2021-03-19
LINCOLN ELECTRIC HOLDINGS INC,59527,STEVEN B. HEDLUND,f,2025-03-20,2025-03-20
LINCOLN ELECTRIC HOLDINGS INC,59527,"WILLIAM E. MACDONALD, III",f,2013-03-22,2021-03-19
LINCOLN NATIONAL CORP,59558,DEIRDRE P. CONNELLY,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,DENNIS R. GLASS,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,ERIC G. JOHNSON,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,GARY C. KELLY,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,"GEORGE W. HENDERSON, III",f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,ISAIAH TIDWELL,f,2017-04-14,2019-04-12
LINCOLN NATIONAL CORP,59558,LYNN M. UTTER,f,2018-04-13,2021-04-16
LINCOLN NATIONAL CORP,59558,MICHAEL F. MEE,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,M. LEANNE LACHMAN,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,PATRICK S. PITTARD,f,2017-04-14,2021-04-16
LINCOLN NATIONAL CORP,59558,REGINALD E. DAVIS,t,2021-04-16,2021-04-16
LINCOLN NATIONAL CORP,59558,WILLIAM H. CUNNINGHAM,f,2017-04-14,2021-04-16
"LISATA THERAPEUTICS, INC.",320017,"ANDREW L. PECORA, M.D., F.A.C.P.",f,2013-08-30,2013-08-30
"LISATA THERAPEUTICS, INC.",320017,"ANDREW L. PECORA, M.D., FACP",f,2014-08-29,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,"ANDREW L. PECORA, MD, FACP",f,2016-05-10,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,"ANDREW PECORA, M.D., FACP",f,2012-09-07,2012-09-07
"LISATA THERAPEUTICS, INC.",320017,ANNE C. WHITAKER,f,2021-04-28,2021-04-28
"LISATA THERAPEUTICS, INC.",320017,"CYNTHIA L. FLOWERS, M.B.A.",f,2023-05-01,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,CYNTHIA SCHWALM,f,2019-04-30,2019-04-30
"LISATA THERAPEUTICS, INC.",320017,CYNTHIA S. SCHWALM,f,2020-04-29,2021-04-28
"LISATA THERAPEUTICS, INC.",320017,"DAVID J. MAZZO, PH.D.",f,2018-04-24,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,"DAVID J. MAZZO, PHD",f,2015-06-08,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,"DOUGLAS W. LOSORDO, M.D.",f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,DREW BERNSTEIN,f,2012-09-07,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,ERIC H.C. WEI,t,2012-09-07,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,"ERKKI RUOSLAHTI, M.D., PH.D.",f,2023-05-01,2023-05-01
"LISATA THERAPEUTICS, INC.",320017,"GREGORY B. BROWN, M.D.",f,2018-04-24,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,HEIDI HENSON,f,2023-05-01,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,MARTYN D. GREENACRE,f,2012-09-07,2014-08-29
"LISATA THERAPEUTICS, INC.",320017,MARTYN GREENACRE,f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,"MICHAEL H. DAVIDSON, M.D.",f,2021-04-28,2021-04-28
"LISATA THERAPEUTICS, INC.",320017,"MOHAMMAD AZAB, M.D., M.B.A.",f,2023-05-01,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,"PETER G. TRABER, M.D.",f,2018-04-24,2021-04-28
"LISATA THERAPEUTICS, INC.",320017,"PETER G. TRABER, MD",f,2016-05-10,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,"PETER TRABER, MD",f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,RICHARD BERMAN,f,2012-09-07,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,"ROBERT A. PRETI, PH.D.",f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,"ROBERT A. PRETI, PHD",f,2016-05-10,2016-05-10
"LISATA THERAPEUTICS, INC.",320017,ROBERT S. VATERS,f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,"ROBIN L. SMITH, M.D.",f,2012-09-07,2013-08-30
"LISATA THERAPEUTICS, INC.",320017,"ROBIN L. SMITH, M.D., MBA",f,2014-08-29,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,STEVEN KLOSK,f,2015-06-08,2015-06-08
"LISATA THERAPEUTICS, INC.",320017,STEVEN M. KLOSK,f,2014-08-29,2021-04-28
"LISATA THERAPEUTICS, INC.",320017,"STEVEN M. KLOSK, J.D.",f,2023-05-01,2024-04-29
"LISATA THERAPEUTICS, INC.",320017,STEVEN S. MYERS,t,2012-09-07,2021-04-28
LOEWS CORP,60086,ALEXANDER H. TISCH,f,2025-04-02,2025-04-02
LOEWS CORP,60086,ANDREW H. TISCH,f,2017-03-29,2024-04-03
LOEWS CORP,60086,ANN E. BERMAN,f,2017-03-29,2025-04-02
LOEWS CORP,60086,ANTHONY WELTERS,f,2017-03-29,2025-04-02
LOEWS CORP,60086,BENJAMIN J. TISCH,f,2025-04-02,2025-04-02
LOEWS CORP,60086,CHARLES D. DAVIDSON,f,2017-03-29,2025-04-02
LOEWS CORP,60086,CHARLES M. DIKER,f,2017-03-29,2025-04-02
LOEWS CORP,60086,JACOB A. FRENKEL,f,2017-03-29,2018-03-28
LOEWS CORP,60086,JAMES S. TISCH,f,2017-03-29,2025-04-02
LOEWS CORP,60086,JONATHAN C. LOCKER,f,2024-04-03,2025-04-02
LOEWS CORP,60086,JONATHAN M. TISCH,f,2017-03-29,2024-04-03
LOEWS CORP,60086,JOSEPH L. BOWER,f,2017-03-29,2023-03-29
LOEWS CORP,60086,KEN MILLER,f,2017-03-29,2017-03-29
LOEWS CORP,60086,LAWRENCE S. BACOW,f,2017-03-29,2017-03-29
LOEWS CORP,60086,PAUL J. FRIBOURG,f,2017-03-29,2025-04-02
LOEWS CORP,60086,PHILIP A. LASKAWY,f,2017-03-29,2022-03-30
LOEWS CORP,60086,SUSAN PETERS,f,2018-03-28,2018-03-28
LOEWS CORP,60086,SUSAN P. PETERS,f,2019-04-03,2025-04-02
LOEWS CORP,60086,WALTER L. HARRIS,f,2017-03-29,2025-04-02
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,CELENA MATLOCK,f,2023-07-27,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,H. ALLAN DOW,f,2020-08-04,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,"JAMES B. MILLER, JR.",f,2012-07-30,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,JAMES C. EDENFIELD,t,2012-07-30,2023-07-27
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,J. MICHAEL EDENFIELD,t,2012-07-30,2019-07-26
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,JOHN J. JARVIS,t,2012-07-30,2015-07-27
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,LIZANNE THOMAS,f,2020-08-04,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,MATTHEW G. MCKENNA,t,2017-07-27,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,NICOLE WU,f,2023-07-27,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,THOMAS L. NEWBERRY,t,2012-07-30,2013-07-25
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,"THOMAS L. NEWBERRY, V",f,2012-07-30,2024-07-08
"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",713425,W. DENNIS HOGUE,t,2012-07-30,2024-07-08
LOUISIANA-PACIFIC CORP,60519,ARCHIE W. DUNHAM,f,2009-03-23,2013-03-20
LOUISIANA-PACIFIC CORP,60519,COLIN D. WATSON,f,2009-03-23,2017-03-20
LOUISIANA-PACIFIC CORP,60519,CURTIS M. STEVENS,t,2012-03-19,2016-03-14
LOUISIANA-PACIFIC CORP,60519,DANIEL K. FRIERSON,f,2009-03-23,2017-03-20
LOUISIANA-PACIFIC CORP,60519,DUSTAN E. MCCOY,f,2009-03-23,2025-03-27
LOUISIANA-PACIFIC CORP,60519,E. GARY COOK,f,2009-03-23,2019-03-26
LOUISIANA-PACIFIC CORP,60519,F. NICHOLAS GRASBERGER III,f,2020-04-09,2025-03-27
LOUISIANA-PACIFIC CORP,60519,JEAN-MICHEL RIBIÉRAS,f,2025-03-27,2025-03-27
LOUISIANA-PACIFIC CORP,60519,JOHN W. WEAVER,f,2010-03-19,2017-03-20
LOUISIANA-PACIFIC CORP,60519,JOSE A. BAYARDO,f,2022-03-18,2025-03-27
LOUISIANA-PACIFIC CORP,60519,KELLY H. BARRETT,t,2025-03-27,2025-03-27
LOUISIANA-PACIFIC CORP,60519,KURT M. LANDGRAF,f,2009-03-23,2020-04-09
LOUISIANA-PACIFIC CORP,60519,LIZANNE C. GOTTUNG,f,2009-03-23,2025-03-27
LOUISIANA-PACIFIC CORP,60519,"OZEY K. HORTON, JR.",f,2017-03-20,2025-03-27
LOUISIANA-PACIFIC CORP,60519,RICHARD W. FROST,f,2009-03-23,2011-03-17
LOUISIANA-PACIFIC CORP,60519,STEPHEN E. MACADAM,f,2019-03-26,2025-03-27
LOUISIANA-PACIFIC CORP,60519,TRACY A. EMBREE,f,2016-03-14,2024-03-27
LOUISIANA-PACIFIC CORP,60519,TRACY EMBREE,f,2020-04-09,2022-03-18
LOUISIANA-PACIFIC CORP,60519,TY R. SILBERHORN,f,2025-03-27,2025-03-27
LOUISIANA-PACIFIC CORP,60519,W. BRADLEY SOUTHERN,f,2018-03-23,2025-03-27
LOWES COMPANIES INC,60667,ANGELA F. BRALY,f,2015-04-13,2021-04-15
LOWES COMPANIES INC,60667,BERTRAM L. SCOTT,f,2016-04-11,2024-04-18
LOWES COMPANIES INC,60667,BRIAN C. ROGERS,f,2018-04-20,2024-04-18
LOWES COMPANIES INC,60667,COLLEEN TAYLOR,t,2022-04-14,2024-04-18
LOWES COMPANIES INC,60667,DANIEL J. HEINRICH,f,2021-04-15,2023-04-13
LOWES COMPANIES INC,60667,DAVID H. BATCHELDER,f,2018-04-20,2024-04-18
LOWES COMPANIES INC,60667,DAVID W. BERNAUER,f,2015-04-13,2015-04-13
LOWES COMPANIES INC,60667,ERIC C. WISEMAN,f,2015-04-13,2020-04-16
LOWES COMPANIES INC,60667,JAMES H. MORGAN,f,2015-04-13,2019-04-18
LOWES COMPANIES INC,60667,LAURIE Z. DOUGLAS,t,2015-04-13,2024-04-18
LOWES COMPANIES INC,60667,LAWRENCE SIMKINS,f,2024-04-18,2024-04-18
LOWES COMPANIES INC,60667,LISA W. WARDELL,t,2018-04-20,2020-04-16
LOWES COMPANIES INC,60667,MARSHALL O. LARSEN,f,2015-04-13,2018-04-20
LOWES COMPANIES INC,60667,MARVIN R. ELLISON,f,2019-04-18,2024-04-18
LOWES COMPANIES INC,60667,MARY BETH WEST,f,2021-04-15,2024-04-18
LOWES COMPANIES INC,60667,NAVDEEP GUPTA,t,2024-04-18,2024-04-18
LOWES COMPANIES INC,60667,RAUL ALVAREZ,f,2015-04-13,2024-04-18
LOWES COMPANIES INC,60667,RICHARD K. LOCHRIDGE,f,2015-04-13,2015-04-13
LOWES COMPANIES INC,60667,RICHARD W. DREILING,f,2015-04-13,2024-04-18
LOWES COMPANIES INC,60667,ROBERT A. NIBLOCK,f,2015-04-13,2018-04-20
LOWES COMPANIES INC,60667,ROBERT L. JOHNSON,f,2015-04-13,2017-04-21
LOWES COMPANIES INC,60667,SANDRA B. COCHRAN,f,2016-04-11,2024-04-18
LOWES COMPANIES INC,60667,SCOTT H. BAXTER,f,2023-04-13,2024-04-18
"LSB INDUSTRIES, INC.",60714,ANDREW K. MITTAG,f,2015-04-30,2015-04-30
"LSB INDUSTRIES, INC.",60714,BARRY H. GOLSEN,f,2015-04-30,2023-03-28
"LSB INDUSTRIES, INC.",60714,"BARRY H. GOLSEN, J.D.",f,2010-05-10,2024-04-12
"LSB INDUSTRIES, INC.",60714,BERNARD G. ILLE,f,2010-05-10,2013-04-26
"LSB INDUSTRIES, INC.",60714,CHARLES A. BURTCH,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,DANIEL D. GREENWELL,f,2014-04-30,2018-04-23
"LSB INDUSTRIES, INC.",60714,DAVID R. GOSS,f,2010-05-10,2013-04-26
"LSB INDUSTRIES, INC.",60714,DIANA M. PENINGER,f,2020-04-14,2024-04-12
"LSB INDUSTRIES, INC.",60714,DONALD W. MUNSON,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,GAIL P. LAPIDUS,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,HORACE G. RHODES,f,2010-05-10,2012-04-27
"LSB INDUSTRIES, INC.",60714,JACK E. GOLSEN,f,2010-05-10,2021-04-19
"LSB INDUSTRIES, INC.",60714,JOHN A. SHELLEY,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,JONATHAN S. BOBB,f,2016-04-29,2024-04-12
"LSB INDUSTRIES, INC.",60714,JOSEPH E. REECE,f,2016-04-29,2017-05-01
"LSB INDUSTRIES, INC.",60714,KANNA KITAMURA,f,2019-03-25,2024-04-12
"LSB INDUSTRIES, INC.",60714,LOUIS S. MASSIMO,t,2015-04-30,2015-04-30
"LSB INDUSTRIES, INC.",60714,LYNN F. WHITE,f,2015-04-30,2024-04-12
"LSB INDUSTRIES, INC.",60714,MARK R. GENENDER,f,2016-04-29,2018-04-23
"LSB INDUSTRIES, INC.",60714,MARK T. BEHRMAN,f,2019-03-25,2024-04-12
"LSB INDUSTRIES, INC.",60714,MARRAN H. OGILVIE,f,2015-04-30,2017-05-01
"LSB INDUSTRIES, INC.",60714,RAYMOND B. ACKERMAN,f,2010-05-10,2011-05-06
"LSB INDUSTRIES, INC.",60714,"RICHARD S. SANDERS, JR.",f,2015-04-30,2024-04-12
"LSB INDUSTRIES, INC.",60714,RICHARD W. ROEDEL,f,2015-04-30,2024-04-12
"LSB INDUSTRIES, INC.",60714,ROBERT A. BUTKIN,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,"ROBERT C. BROWN, M.D.",f,2010-05-10,2013-04-26
"LSB INDUSTRIES, INC.",60714,ROBERT H. HENRY,f,2014-04-30,2014-04-30
"LSB INDUSTRIES, INC.",60714,RONALD V. PERRY,f,2010-05-10,2014-04-30
"LSB INDUSTRIES, INC.",60714,STEVEN J. GOLSEN,f,2011-05-06,2013-04-26
"LSB INDUSTRIES, INC.",60714,STEVEN L. PACKEBUSH,f,2020-04-14,2024-04-12
"LSB INDUSTRIES, INC.",60714,TONY M. SHELBY,f,2010-05-10,2013-04-26
"LSB INDUSTRIES, INC.",60714,WEBSTER L. BENHAM,f,2013-04-26,2013-04-26
"LSB INDUSTRIES, INC.",60714,"WEBSTER L. ""LANCE"" BENHAM",t,2014-04-30,2014-04-30
"LSB INDUSTRIES, INC.",60714,WILLIAM F. MURDY,f,2014-04-30,2017-05-01
Magnera Corp,41719,BRUCE BROWN,t,2015-04-02,2024-03-26
Magnera Corp,41719,DANTE C. PARRINI,t,2012-03-29,2022-03-31
Magnera Corp,41719,DARREL HACKETT,f,2021-03-31,2024-03-26
Magnera Corp,41719,J. ROBERT HALL,f,2012-03-29,2024-03-26
Magnera Corp,41719,KATHLEEN A. DAHLBERG,f,2012-03-29,2024-03-26
Magnera Corp,41719,KEVIN M. FOGARTY,f,2012-03-29,2024-03-26
Magnera Corp,41719,LEE C. STEWART,f,2012-03-29,2022-10-07
Magnera Corp,41719,MARIE T. GALLAGHER,f,2020-03-31,2024-03-26
Magnera Corp,41719,NICHOLAS DEBENEDICTIS,f,2012-03-29,2020-03-31
Magnera Corp,41719,RICHARD C. ILL,f,2012-03-29,2018-03-29
Magnera Corp,41719,RICHARD L. SMOOT,f,2012-03-29,2014-03-31
Magnera Corp,41719,RONALD J. NAPLES,f,2012-03-29,2020-03-31
Magnera Corp,41719,THOMAS FAHNEMANN,f,2022-10-07,2022-10-07
Magnera Corp,41719,THOMAS M. FAHNEMANN,t,2024-03-26,2024-03-26
MANITOWOC CO INC,61986,AARON H. RAVENSCROFT,f,2017-10-04,2025-03-21
MANITOWOC CO INC,61986,AMY R. DAVIS,t,2022-03-24,2025-03-21
MANITOWOC CO INC,61986,ANNE E. BÉLEC,f,2020-03-26,2025-03-21
MANITOWOC CO INC,61986,ANNE M. COONEY,t,2016-03-18,2025-03-21
MANITOWOC CO INC,61986,BARRY L. PENNYPACKER,f,2016-03-18,2020-03-26
MANITOWOC CO INC,61986,CARL J. LAURINO,f,2017-10-04,2017-10-04
MANITOWOC CO INC,61986,C. DAVID MYERS,t,2016-03-18,2025-03-21
MANITOWOC CO INC,61986,CYNTHIA M. EGNOTOVICH,f,2013-03-22,2015-03-20
MANITOWOC CO INC,61986,DAVID J. ANTONIUK,f,2017-10-04,2017-10-04
MANITOWOC CO INC,61986,DINO BIANCO,f,2015-03-20,2015-03-20
MANITOWOC CO INC,61986,"DONALD M. CONDON, JR.",f,2013-03-22,2021-03-25
MANITOWOC CO INC,61986,GLEN E. TELLOCK,f,2013-03-22,2015-03-20
MANITOWOC CO INC,61986,JAMES L. PACKARD,f,2013-03-22,2013-03-22
MANITOWOC CO INC,61986,JESSE A. LYNN,f,2016-03-18,2017-10-04
MANITOWOC CO INC,61986,JOAN K. CHOW,f,2013-03-22,2015-03-20
MANITOWOC CO INC,61986,JOHN C. PFEIFER,f,2016-03-18,2023-03-23
MANITOWOC CO INC,61986,JOSÉ MARIA ALAPONT,f,2016-03-18,2016-03-18
MANITOWOC CO INC,61986,JOSÉ MARÍA ALAPONT,f,2017-03-17,2017-10-04
MANITOWOC CO INC,61986,KEITH D. NOSBUSCH,t,2013-03-22,2015-03-20
MANITOWOC CO INC,61986,KENNETH W. KRUEGER,f,2013-03-22,2025-03-21
MANITOWOC CO INC,61986,LAWRENCE J. WEYERS,f,2017-10-04,2017-10-04
MANITOWOC CO INC,61986,ROBERT C. STIFT,f,2013-03-22,2013-03-22
MANITOWOC CO INC,61986,ROBERT G. BOHN,f,2014-03-21,2024-03-22
MANITOWOC CO INC,61986,ROBERT W. MALONE,f,2022-03-24,2025-03-21
MANITOWOC CO INC,61986,ROY V. ARMES,f,2013-03-22,2020-03-26
MANITOWOC CO INC,61986,RYAN M. GWILLIM,f,2024-03-22,2025-03-21
MANITOWOC CO INC,61986,THOMAS G. MUSIAL,f,2017-10-04,2017-10-04
MARCUS CORP,62234,ALLAN H. SELIG,f,2012-09-07,2025-03-26
MARCUS CORP,62234,AUSTIN M. RAMIREZ,f,2023-03-31,2025-03-26
MARCUS CORP,62234,BRIAN J. STARK,f,2012-09-07,2025-03-26
MARCUS CORP,62234,BRONSON J. HAASE,f,2012-09-07,2017-03-28
MARCUS CORP,62234,BRUCE J. OLSON,f,2012-09-07,2025-03-26
MARCUS CORP,62234,"DANIEL F. MCKEITHAN, JR.",f,2012-09-07,2016-04-04
MARCUS CORP,62234,DAVID M. BAUM,f,2016-04-04,2022-03-31
MARCUS CORP,62234,DIANE MARCUS GERSHOWITZ,f,2012-09-07,2025-03-26
MARCUS CORP,62234,GREGORY S. MARCUS,f,2012-09-07,2025-03-26
MARCUS CORP,62234,JAMES D. ERICSON,f,2012-09-07,2016-04-04
MARCUS CORP,62234,KATHERINE M. GEHL,f,2015-09-04,2025-03-26
MARCUS CORP,62234,PHILIP L. MILSTEIN,f,2012-09-07,2025-03-26
MARCUS CORP,62234,STEPHEN H. MARCUS,f,2012-09-07,2023-03-31
MARCUS CORP,62234,THOMAS F. KISSINGER,f,2024-04-12,2025-03-26
MARCUS CORP,62234,TIMOTHY E. HOEKSEMA,f,2012-09-07,2025-03-26
MARINE PETROLEUM TRUST,62362,SIMMONS BANK,f,2022-02-09,2022-02-09
MARINE PETROLEUM TRUST,62362,"U.S. TRUST, BANK OF AMERICA PRIVATE WEALTH MANAGEMENT",f,2014-03-31,2014-03-31
"MARSH & MCLENNAN COMPANIES, INC.",62709,ANTHONY K. ANDERSON,f,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,BRUCE P. NOLOP,f,2017-03-31,2023-03-31
"MARSH & MCLENNAN COMPANIES, INC.",62709,DANIEL S. GLASER,f,2017-03-31,2022-04-01
"MARSH & MCLENNAN COMPANIES, INC.",62709,DEBORAH C. HOPKINS,t,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,ELAINE LA ROCHE,f,2017-03-31,2019-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,HAFIZE GAYE ERKAN,t,2022-04-01,2023-03-31
"MARSH & MCLENNAN COMPANIES, INC.",62709,H. EDWARD HANWAY,f,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,JANE H. LUTE,t,2020-04-03,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,JOHN Q. DOYLE,f,2023-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,JUDITH HARTMANN,f,2023-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,LLOYD M. YATES,f,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,MARC D. OKEN,f,2017-03-31,2021-03-31
"MARSH & MCLENNAN COMPANIES, INC.",62709,MORTON O. SCHAPIRO,f,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,OSCAR FANJUL,f,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,RAY G. YOUNG,f,2023-03-31,2023-03-31
"MARSH & MCLENNAN COMPANIES, INC.",62709,R. DAVID YOST,f,2017-03-31,2022-04-01
"MARSH & MCLENNAN COMPANIES, INC.",62709,STEVEN A. MILLS,t,2017-03-31,2024-03-29
"MARSH & MCLENNAN COMPANIES, INC.",62709,TAMARA INGRAM,f,2020-04-03,2024-03-29
MASCO CORP /DE/,62996,AINE L. DENARI,t,2023-03-31,2025-04-07
MASCO CORP /DE/,62996,"CHARLES K. STEVENS, III",f,2018-03-29,2025-04-07
MASCO CORP /DE/,62996,CHRISTOPHER A. OHERLIHY,f,2016-03-24,2021-03-31
MASCO CORP /DE/,62996,CHRISTOPHER A. O’HERLIHY,f,2014-03-28,2025-04-07
MASCO CORP /DE/,62996,DAVID A. CHAIKA,f,2024-04-01,2024-04-01
